_time,_value,_field,_measurement
2023-06-24 20:00:00,1012.25,value,rack1_light
2023-06-24 20:30:00,1012.0,value,rack1_light
2023-06-24 21:00:00,1007.75,value,rack1_light
2023-06-24 21:30:00,1012.0,value,rack1_light
2023-06-24 22:00:00,1012.0,value,rack1_light
2023-06-24 22:30:00,1002.24,value,rack1_light
2023-06-24 23:00:00,994.99,value,rack1_light
2023-06-24 23:30:00,1011.75,value,rack1_light
2023-06-25 00:30:00,1009.75,value,rack1_light
2023-06-25 01:00:00,1012.5,value,rack1_light
2023-06-25 01:30:00,1012.75,value,rack1_light
2023-06-25 02:00:00,999.2399,value,rack1_light
2023-06-25 02:30:00,990.24,value,rack1_light
2023-06-25 03:00:00,1012.75,value,rack1_light
2023-06-25 03:30:00,1012.75,value,rack1_light
2023-06-25 04:00:00,983.49,value,rack1_light
2023-06-25 04:30:00,990.99,value,rack1_light
2023-06-25 05:00:00,986.24,value,rack1_light
2023-06-25 06:00:00,1013.5,value,rack1_light
2023-06-25 06:30:00,560.89,value,rack1_light
2023-06-25 07:00:00,527.63,value,rack1_light
2023-06-25 07:30:00,510.37,value,rack1_light
2023-06-25 08:00:00,531.38,value,rack1_light
2023-06-25 08:30:00,504.87,value,rack1_light
2023-06-25 09:30:00,534.13,value,rack1_light
2023-06-25 10:00:00,485.62,value,rack1_light
2023-06-25 10:30:00,523.38,value,rack1_light
2023-06-25 11:30:00,188.05,value,rack1_light
2023-06-25 12:00:00,211.05,value,rack1_light
2023-06-25 12:30:00,209.8,value,rack1_light
2023-06-25 13:00:00,199.3,value,rack1_light
2023-06-25 13:30:00,202.8,value,rack1_light
2023-06-25 14:00:00,205.05,value,rack1_light
2023-06-25 14:30:00,217.8,value,rack1_light
2023-06-25 15:00:00,210.8,value,rack1_light
2023-06-25 15:30:00,203.55,value,rack1_light
2023-06-25 16:00:00,190.3,value,rack1_light
2023-06-25 16:30:00,194.8,value,rack1_light
2023-06-25 17:00:00,189.05,value,rack1_light
2023-06-25 17:30:00,193.8,value,rack1_light
2023-06-25 18:00:00,188.05,value,rack1_light
2023-06-25 18:30:00,1009.25,value,rack1_light
2023-06-25 19:00:00,985.4899,value,rack1_light
2023-06-25 19:30:00,1013.25,value,rack1_light
2023-06-25 20:00:00,1011.75,value,rack1_light
2023-06-25 20:30:00,1011.5,value,rack1_light
2023-06-25 21:00:00,1012.0,value,rack1_light
2023-06-25 21:30:00,1011.25,value,rack1_light
2023-06-25 22:00:00,1006.5,value,rack1_light
2023-06-25 22:30:00,1012.75,value,rack1_light
2023-06-25 23:00:00,986.99,value,rack1_light
2023-06-25 23:30:00,1012.25,value,rack1_light
2023-06-26 00:00:00,986.99,value,rack1_light
2023-06-26 00:30:00,1013.75,value,rack1_light
2023-06-26 01:00:00,1002.74,value,rack1_light
2023-06-26 01:30:00,1006.5,value,rack1_light
2023-06-26 02:00:00,1010.5,value,rack1_light
2023-06-26 02:30:00,1013.0,value,rack1_light
2023-06-26 03:00:00,1005.25,value,rack1_light
2023-06-26 03:30:00,1009.75,value,rack1_light
2023-06-26 04:00:00,1009.5,value,rack1_light
2023-06-26 04:30:00,996.2399,value,rack1_light
2023-06-26 05:00:00,983.49,value,rack1_light
2023-06-26 05:30:00,998.74,value,rack1_light
2023-06-26 06:00:00,1012.5,value,rack1_light
2023-06-26 06:30:00,499.37,value,rack1_light
2023-06-26 07:00:00,559.89,value,rack1_light
2023-06-26 07:30:00,519.13,value,rack1_light
2023-06-26 08:00:00,499.12,value,rack1_light
2023-06-26 08:30:00,551.63,value,rack1_light
2023-06-26 09:00:00,503.12,value,rack1_light
2023-06-26 09:30:00,550.63,value,rack1_light
2023-06-26 10:00:00,510.87,value,rack1_light
2023-06-26 10:30:00,492.12,value,rack1_light
2023-06-26 11:00:00,269.57,value,rack1_light
2023-06-26 11:30:00,249.31,value,rack1_light
2023-06-26 12:00:00,259.56,value,rack1_light
2023-06-26 12:30:00,249.56,value,rack1_light
2023-06-26 13:00:00,248.81,value,rack1_light
2023-06-26 13:30:00,250.56,value,rack1_light
2023-06-26 14:00:00,261.31,value,rack1_light
2023-06-26 14:30:00,244.06,value,rack1_light
2023-06-26 15:00:00,259.06,value,rack1_light
2023-06-26 15:30:00,268.82,value,rack1_light
2023-06-26 16:00:00,272.57,value,rack1_light
2023-06-26 16:30:00,251.81,value,rack1_light
2023-06-26 17:00:00,262.06,value,rack1_light
2023-06-26 17:30:00,251.06,value,rack1_light
2023-06-26 18:00:00,247.81,value,rack1_light
2023-06-26 18:30:00,1013.75,value,rack1_light
2023-06-26 19:00:00,989.4899,value,rack1_light
2023-06-26 19:30:00,1013.25,value,rack1_light
2023-06-26 20:00:00,1012.5,value,rack1_light
2023-06-26 20:30:00,1012.5,value,rack1_light
2023-06-26 21:00:00,984.74,value,rack1_light
2023-06-26 21:30:00,989.74,value,rack1_light
2023-06-26 22:00:00,1008.5,value,rack1_light
2023-06-26 22:30:00,1012.5,value,rack1_light
2023-06-26 23:00:00,1013.5,value,rack1_light
2023-06-26 23:30:00,993.24,value,rack1_light
2023-06-27 00:00:00,983.99,value,rack1_light
2023-06-27 00:30:00,1012.0,value,rack1_light
2023-06-27 01:00:00,983.7399,value,rack1_light
2023-06-27 01:30:00,1012.5,value,rack1_light
2023-06-27 02:00:00,990.74,value,rack1_light
2023-06-27 02:30:00,995.7399,value,rack1_light
2023-06-27 03:00:00,994.24,value,rack1_light
2023-06-27 03:30:00,991.2399,value,rack1_light
2023-06-27 04:00:00,1012.5,value,rack1_light
2023-06-27 04:30:00,1002.99,value,rack1_light
2023-06-27 05:00:00,1012.5,value,rack1_light
2023-06-27 05:30:00,992.74,value,rack1_light
2023-06-27 06:00:00,985.24,value,rack1_light
2023-06-27 06:30:00,543.13,value,rack1_light
2023-06-27 07:00:00,506.87,value,rack1_light
2023-06-27 07:30:00,498.12,value,rack1_light
2023-06-27 08:00:00,547.63,value,rack1_light
2023-06-27 08:30:00,545.38,value,rack1_light
2023-06-27 09:00:00,531.13,value,rack1_light
2023-06-27 09:30:00,541.88,value,rack1_light
2023-06-27 10:00:00,511.37,value,rack1_light
2023-06-27 10:30:00,488.37,value,rack1_light
2023-06-27 11:00:00,271.57,value,rack1_light
2023-06-27 11:30:00,261.81,value,rack1_light
2023-06-27 12:00:00,237.81,value,rack1_light
2023-06-27 12:30:00,231.06,value,rack1_light
2023-06-27 13:00:00,260.56,value,rack1_light
2023-06-27 13:30:00,234.56,value,rack1_light
2023-06-27 14:00:00,235.31,value,rack1_light
2023-06-27 14:30:00,252.06,value,rack1_light
2023-06-27 15:00:00,241.56,value,rack1_light
2023-06-27 15:30:00,255.31,value,rack1_light
2023-06-27 16:00:00,240.81,value,rack1_light
2023-06-27 16:30:00,260.06,value,rack1_light
2023-06-27 17:00:00,233.06,value,rack1_light
2023-06-27 17:30:00,234.81,value,rack1_light
2023-06-27 18:00:00,227.31,value,rack1_light
2023-06-27 18:30:00,1004.5,value,rack1_light
2023-06-27 19:00:00,994.99,value,rack1_light
2023-06-27 19:30:00,1010.5,value,rack1_light
2023-06-27 20:00:00,989.9899,value,rack1_light
2023-06-27 20:30:00,997.74,value,rack1_light
2023-06-27 21:00:00,1011.5,value,rack1_light
2023-06-27 21:30:00,982.49,value,rack1_light
2023-06-27 22:00:00,983.2399,value,rack1_light
2023-06-27 22:30:00,1007.5,value,rack1_light
2023-06-27 23:00:00,986.7399,value,rack1_light
2023-06-27 23:30:00,995.49,value,rack1_light
2023-06-28 00:00:00,1011.75,value,rack1_light
2023-06-28 00:30:00,1009.75,value,rack1_light
2023-06-28 01:00:00,1005.5,value,rack1_light
2023-06-28 01:30:00,1012.25,value,rack1_light
2023-06-28 02:00:00,1008.25,value,rack1_light
2023-06-28 02:30:00,1011.5,value,rack1_light
2023-06-28 03:00:00,994.24,value,rack1_light
2023-06-28 03:30:00,1013.0,value,rack1_light
2023-06-28 04:00:00,1010.5,value,rack1_light
2023-06-28 04:30:00,1008.5,value,rack1_light
2023-06-28 05:00:00,1012.75,value,rack1_light
2023-06-28 05:30:00,1009.5,value,rack1_light
2023-06-28 06:00:00,1012.5,value,rack1_light
2023-06-28 06:30:00,530.13,value,rack1_light
2023-06-28 07:00:00,538.88,value,rack1_light
2023-06-28 07:30:00,525.38,value,rack1_light
2023-06-28 08:00:00,540.63,value,rack1_light
2023-06-28 08:30:00,494.62,value,rack1_light
2023-06-28 09:00:00,544.13,value,rack1_light
2023-06-28 09:30:00,517.13,value,rack1_light
2023-06-28 10:00:00,509.12,value,rack1_light
2023-06-28 10:30:00,516.88,value,rack1_light
2023-06-28 11:00:00,247.06,value,rack1_light
2023-06-28 11:30:00,246.31,value,rack1_light
2023-06-28 12:00:00,235.06,value,rack1_light
2023-06-28 12:30:00,214.8,value,rack1_light
2023-06-28 13:00:00,235.56,value,rack1_light
2023-06-28 13:30:00,210.8,value,rack1_light
2023-06-28 14:00:00,218.05,value,rack1_light
2023-06-28 14:30:00,211.3,value,rack1_light
2023-06-28 15:00:00,207.05,value,rack1_light
2023-06-28 15:30:00,231.31,value,rack1_light
2023-06-28 16:00:00,214.8,value,rack1_light
2023-06-28 16:30:00,225.05,value,rack1_light
2023-06-28 17:00:00,230.06,value,rack1_light
2023-06-28 17:30:00,232.56,value,rack1_light
2023-06-28 18:00:00,222.3,value,rack1_light
2023-06-28 18:30:00,222.55,value,rack1_light
2023-06-28 19:00:00,983.2399,value,rack1_light
2023-06-28 19:30:00,1006.5,value,rack1_light
2023-06-28 20:00:00,1007.25,value,rack1_light
2023-06-28 20:30:00,984.49,value,rack1_light
2023-06-28 21:30:00,1008.0,value,rack1_light
2023-06-28 22:00:00,1010.75,value,rack1_light
2023-06-28 22:30:00,1002.24,value,rack1_light
2023-06-28 23:00:00,988.74,value,rack1_light
2023-06-28 23:30:00,997.24,value,rack1_light
2023-06-29 00:00:00,1008.0,value,rack1_light
2023-06-29 00:30:00,1009.25,value,rack1_light
2023-06-29 01:00:00,992.24,value,rack1_light
2023-06-29 01:30:00,1013.25,value,rack1_light
2023-06-29 02:00:00,1011.75,value,rack1_light
2023-06-29 02:30:00,1004.25,value,rack1_light
2023-06-29 03:00:00,1008.25,value,rack1_light
2023-06-29 03:30:00,1003.5,value,rack1_light
2023-06-29 04:00:00,991.99,value,rack1_light
2023-06-29 04:30:00,1012.25,value,rack1_light
2023-06-29 05:00:00,983.99,value,rack1_light
2023-06-29 05:30:00,1009.75,value,rack1_light
2023-06-29 06:00:00,1012.75,value,rack1_light
2023-06-29 06:30:00,1011.0,value,rack1_light
2023-06-29 07:00:00,528.88,value,rack1_light
2023-06-29 07:30:00,486.87,value,rack1_light
2023-06-29 08:00:00,529.38,value,rack1_light
2023-06-29 08:30:00,538.13,value,rack1_light
2023-06-29 09:00:00,481.37,value,rack1_light
2023-06-29 09:30:00,528.13,value,rack1_light
2023-06-29 10:00:00,524.63,value,rack1_light
2023-06-29 10:30:00,524.63,value,rack1_light
2023-06-29 11:00:00,480.87,value,rack1_light
2023-06-29 11:30:00,223.8,value,rack1_light
2023-06-29 12:00:00,199.3,value,rack1_light
2023-06-29 12:30:00,227.56,value,rack1_light
2023-06-29 13:00:00,223.05,value,rack1_light
2023-06-29 13:30:00,213.05,value,rack1_light
2023-06-29 14:00:00,228.06,value,rack1_light
2023-06-29 14:30:00,202.3,value,rack1_light
2023-06-29 15:00:00,220.55,value,rack1_light
2023-06-29 15:30:00,227.31,value,rack1_light
2023-06-29 16:00:00,222.3,value,rack1_light
2023-06-29 16:30:00,213.3,value,rack1_light
2023-06-29 17:00:00,224.8,value,rack1_light
2023-06-29 17:30:00,225.56,value,rack1_light
2023-06-29 18:00:00,201.55,value,rack1_light
2023-06-29 18:30:00,200.55,value,rack1_light
2023-06-29 19:00:00,982.99,value,rack1_light
2023-06-29 19:30:00,1012.0,value,rack1_light
2023-06-29 20:00:00,1001.99,value,rack1_light
2023-06-29 20:30:00,982.99,value,rack1_light
2023-06-29 21:00:00,992.74,value,rack1_light
2023-06-29 21:30:00,992.9899,value,rack1_light
2023-06-29 22:00:00,1002.74,value,rack1_light
2023-06-29 22:30:00,1009.25,value,rack1_light
2023-06-29 23:00:00,994.74,value,rack1_light
2023-06-29 23:30:00,1010.5,value,rack1_light
2023-06-30 00:00:00,1000.74,value,rack1_light
2023-06-30 00:30:00,1011.75,value,rack1_light
2023-06-30 01:00:00,988.49,value,rack1_light
2023-06-30 01:30:00,1012.0,value,rack1_light
2023-06-30 02:00:00,984.24,value,rack1_light
2023-06-30 02:30:00,984.9899,value,rack1_light
2023-06-30 03:00:00,1012.0,value,rack1_light
2023-06-30 03:30:00,1004.5,value,rack1_light
2023-06-30 04:00:00,1007.0,value,rack1_light
2023-06-30 04:30:00,995.49,value,rack1_light
2023-06-30 05:00:00,987.49,value,rack1_light
2023-06-30 05:30:00,984.9899,value,rack1_light
2023-06-30 06:00:00,994.99,value,rack1_light
2023-06-30 06:30:00,999.2399,value,rack1_light
2023-06-30 07:00:00,536.13,value,rack1_light
2023-06-30 07:30:00,504.37,value,rack1_light
2023-06-30 08:00:00,533.88,value,rack1_light
2023-06-30 08:30:00,489.37,value,rack1_light
2023-06-30 09:00:00,526.38,value,rack1_light
2023-06-30 09:30:00,531.63,value,rack1_light
2023-06-30 10:00:00,517.13,value,rack1_light
2023-06-30 10:30:00,485.62,value,rack1_light
2023-06-30 11:00:00,472.12,value,rack1_light
2023-06-30 11:30:00,225.56,value,rack1_light
2023-06-30 12:00:00,218.8,value,rack1_light
2023-06-30 12:30:00,219.8,value,rack1_light
2023-06-30 13:00:00,221.3,value,rack1_light
2023-06-30 13:30:00,221.55,value,rack1_light
2023-06-30 14:00:00,204.05,value,rack1_light
2023-06-30 14:30:00,222.8,value,rack1_light
2023-06-30 15:00:00,214.55,value,rack1_light
2023-06-30 15:30:00,217.55,value,rack1_light
2023-06-30 16:00:00,215.55,value,rack1_light
2023-06-30 16:30:00,197.05,value,rack1_light
2023-06-30 17:30:00,214.8,value,rack1_light
2023-06-30 18:00:00,193.8,value,rack1_light
2023-06-30 19:00:00,1007.0,value,rack1_light
2023-06-30 19:30:00,1004.75,value,rack1_light
2023-06-30 20:00:00,997.74,value,rack1_light
2023-06-30 20:30:00,991.49,value,rack1_light
2023-06-30 21:00:00,982.99,value,rack1_light
2023-06-30 21:30:00,1012.25,value,rack1_light
2023-06-30 22:00:00,1012.75,value,rack1_light
2023-06-30 22:30:00,1011.0,value,rack1_light
2023-06-30 23:00:00,988.49,value,rack1_light
2023-06-30 23:30:00,987.99,value,rack1_light
2023-07-01 00:00:00,997.9899,value,rack1_light
2023-07-01 00:30:00,1002.99,value,rack1_light
